name,label,year,GEOID,NAME,variable,estimate,moe
B01001_002,Estimate!!Total!!Male,2013,77004,ZCTA5 77004,B01001_002,15704,972
B01001_002,Estimate!!Total!!Male,2013,77005,ZCTA5 77005,B01001_002,12995,526
B01001_002,Estimate!!Total!!Male,2013,77006,ZCTA5 77006,B01001_002,11203,772
B01001_002,Estimate!!Total!!Male,2013,77007,ZCTA5 77007,B01001_002,16148,1132
B01001_002,Estimate!!Total!!Male,2013,77008,ZCTA5 77008,B01001_002,15822,1074
B01001_002,Estimate!!Total!!Male,2013,77009,ZCTA5 77009,B01001_002,20345,1167
B01001_002,Estimate!!Total!!Male,2013,77010,ZCTA5 77010,B01001_002,306,83
B01001_002,Estimate!!Total!!Male,2013,77011,ZCTA5 77011,B01001_002,10190,940
B01001_002,Estimate!!Total!!Male,2013,77012,ZCTA5 77012,B01001_002,11757,849
B01001_002,Estimate!!Total!!Male,2013,77016,ZCTA5 77016,B01001_002,12831,870
B01001_002,Estimate!!Total!!Male,2013,77017,ZCTA5 77017,B01001_002,17530,898
B01001_002,Estimate!!Total!!Male,2013,77018,ZCTA5 77018,B01001_002,13612,712
B01001_002,Estimate!!Total!!Male,2013,77019,ZCTA5 77019,B01001_002,9920,577
B01001_002,Estimate!!Total!!Male,2013,77020,ZCTA5 77020,B01001_002,13757,975
B01001_002,Estimate!!Total!!Male,2013,77021,ZCTA5 77021,B01001_002,11725,614
B01001_002,Estimate!!Total!!Male,2013,77022,ZCTA5 77022,B01001_002,14223,975
B01001_002,Estimate!!Total!!Male,2013,77023,ZCTA5 77023,B01001_002,15294,982
B01001_002,Estimate!!Total!!Male,2013,77024,ZCTA5 77024,B01001_002,16918,703
B01001_002,Estimate!!Total!!Male,2013,77025,ZCTA5 77025,B01001_002,12720,773
B01001_002,Estimate!!Total!!Male,2013,77026,ZCTA5 77026,B01001_002,11219,765
B01001_002,Estimate!!Total!!Male,2013,77027,ZCTA5 77027,B01001_002,7319,692
B01001_002,Estimate!!Total!!Male,2013,77029,ZCTA5 77029,B01001_002,9039,546
B01001_002,Estimate!!Total!!Male,2013,77030,ZCTA5 77030,B01001_002,4965,498
B01001_002,Estimate!!Total!!Male,2013,77032,ZCTA5 77032,B01001_002,6518,667
B01001_002,Estimate!!Total!!Male,2013,77033,ZCTA5 77033,B01001_002,12623,853
B01001_002,Estimate!!Total!!Male,2013,77035,ZCTA5 77035,B01001_002,16685,870
B01001_002,Estimate!!Total!!Male,2013,77036,ZCTA5 77036,B01001_002,36312,1553
B01001_002,Estimate!!Total!!Male,2013,77043,ZCTA5 77043,B01001_002,11763,867
B01001_002,Estimate!!Total!!Male,2013,77049,ZCTA5 77049,B01001_002,14911,828
B01001_002,Estimate!!Total!!Male,2013,77054,ZCTA5 77054,B01001_002,10895,891
B01001_002,Estimate!!Total!!Male,2013,77055,ZCTA5 77055,B01001_002,21889,1102
B01001_002,Estimate!!Total!!Male,2013,77056,ZCTA5 77056,B01001_002,9056,651
B01001_002,Estimate!!Total!!Male,2013,77057,ZCTA5 77057,B01001_002,20437,1218
B01001_002,Estimate!!Total!!Male,2013,77058,ZCTA5 77058,B01001_002,8610,534
B01001_002,Estimate!!Total!!Male,2013,77061,ZCTA5 77061,B01001_002,12898,939
B01001_002,Estimate!!Total!!Male,2013,77063,ZCTA5 77063,B01001_002,18420,1071
B01001_002,Estimate!!Total!!Male,2013,77064,ZCTA5 77064,B01001_002,23118,1199
B01001_002,Estimate!!Total!!Male,2013,77065,ZCTA5 77065,B01001_002,18391,1008
B01001_002,Estimate!!Total!!Male,2013,77066,ZCTA5 77066,B01001_002,15354,846
B01001_002,Estimate!!Total!!Male,2013,77070,ZCTA5 77070,B01001_002,22977,1344
B01001_002,Estimate!!Total!!Male,2013,77071,ZCTA5 77071,B01001_002,12414,848
B01001_002,Estimate!!Total!!Male,2013,77072,ZCTA5 77072,B01001_002,28798,1727
B01001_002,Estimate!!Total!!Male,2013,77073,ZCTA5 77073,B01001_002,19372,1284
B01001_002,Estimate!!Total!!Male,2013,77074,ZCTA5 77074,B01001_002,18437,1310
B01001_002,Estimate!!Total!!Male,2013,77075,ZCTA5 77075,B01001_002,19713,1066
B01001_002,Estimate!!Total!!Male,2013,77077,ZCTA5 77077,B01001_002,25837,1155
B01001_002,Estimate!!Total!!Male,2013,77079,ZCTA5 77079,B01001_002,14616,940
