name,label,year,GEOID,NAME,variable,estimate,moe
B11016_001,Estimate!!Total,2013,77066,ZCTA5 77066,B11016_001,9514,312
B11016_001,Estimate!!Total,2013,77070,ZCTA5 77070,B11016_001,17932,420
B11016_001,Estimate!!Total,2013,77071,ZCTA5 77071,B11016_001,9646,396
B11016_001,Estimate!!Total,2013,77072,ZCTA5 77072,B11016_001,17084,465
B11016_001,Estimate!!Total,2013,77073,ZCTA5 77073,B11016_001,11160,356
B11016_001,Estimate!!Total,2013,77074,ZCTA5 77074,B11016_001,11794,389
B11016_001,Estimate!!Total,2013,77075,ZCTA5 77075,B11016_001,11884,437
B11016_001,Estimate!!Total,2013,77077,ZCTA5 77077,B11016_001,23814,579
B11016_001,Estimate!!Total,2013,77079,ZCTA5 77079,B11016_001,12026,297
B11016_001,Estimate!!Total,2013,77081,ZCTA5 77081,B11016_001,15337,443
B11016_001,Estimate!!Total,2013,77087,ZCTA5 77087,B11016_001,10778,279
B11016_001,Estimate!!Total,2013,77089,ZCTA5 77089,B11016_001,16310,402
B11016_001,Estimate!!Total,2013,77090,ZCTA5 77090,B11016_001,13067,501
B11016_001,Estimate!!Total,2013,77091,ZCTA5 77091,B11016_001,8560,361
B11016_001,Estimate!!Total,2013,77092,ZCTA5 77092,B11016_001,12587,393
B11016_001,Estimate!!Total,2013,77096,ZCTA5 77096,B11016_001,13914,392
B11016_001,Estimate!!Total,2013,77098,ZCTA5 77098,B11016_001,7735,388
B11016_001,Estimate!!Total,2013,77099,ZCTA5 77099,B11016_001,14610,562
B11016_001,Estimate!!Total,2013,77201,ZCTA5 77201,B11016_001,0,13
B11016_001,Estimate!!Total,2013,77301,ZCTA5 77301,B11016_001,9100,397
B11016_001,Estimate!!Total,2013,77303,ZCTA5 77303,B11016_001,5710,392
B11016_001,Estimate!!Total,2013,77328,ZCTA5 77328,B11016_001,4809,366
B11016_001,Estimate!!Total,2013,77339,ZCTA5 77339,B11016_001,15365,484
B11016_001,Estimate!!Total,2013,77356,ZCTA5 77356,B11016_001,9911,442
B11016_001,Estimate!!Total,2013,77379,ZCTA5 77379,B11016_001,23910,455
B11016_001,Estimate!!Total,2013,77380,ZCTA5 77380,B11016_001,10233,295
B11016_001,Estimate!!Total,2013,77381,ZCTA5 77381,B11016_001,13670,282
B11016_001,Estimate!!Total,2013,77384,ZCTA5 77384,B11016_001,5278,453
