name,label,year,GEOID,NAME,variable,estimate,moe
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77036,ZCTA5 77036,B15003_016,950,267
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77043,ZCTA5 77043,B15003_016,306,128
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77049,ZCTA5 77049,B15003_016,365,123
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77054,ZCTA5 77054,B15003_016,9,17
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77055,ZCTA5 77055,B15003_016,584,150
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77056,ZCTA5 77056,B15003_016,64,45
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77057,ZCTA5 77057,B15003_016,324,150
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77058,ZCTA5 77058,B15003_016,117,93
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77061,ZCTA5 77061,B15003_016,312,142
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77063,ZCTA5 77063,B15003_016,465,172
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77064,ZCTA5 77064,B15003_016,735,244
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77065,ZCTA5 77065,B15003_016,412,183
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77066,ZCTA5 77066,B15003_016,557,166
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77070,ZCTA5 77070,B15003_016,462,199
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77071,ZCTA5 77071,B15003_016,278,135
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77072,ZCTA5 77072,B15003_016,1163,309
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77073,ZCTA5 77073,B15003_016,476,199
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77074,ZCTA5 77074,B15003_016,443,169
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77075,ZCTA5 77075,B15003_016,501,169
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77077,ZCTA5 77077,B15003_016,143,63
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77079,ZCTA5 77079,B15003_016,230,145
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77081,ZCTA5 77081,B15003_016,562,206
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77087,ZCTA5 77087,B15003_016,708,218
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77089,ZCTA5 77089,B15003_016,809,293
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77090,ZCTA5 77090,B15003_016,445,217
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77091,ZCTA5 77091,B15003_016,504,183
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77092,ZCTA5 77092,B15003_016,447,173
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77096,ZCTA5 77096,B15003_016,286,163
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77098,ZCTA5 77098,B15003_016,42,48
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77099,ZCTA5 77099,B15003_016,1097,328
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77201,ZCTA5 77201,B15003_016,0,13
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77301,ZCTA5 77301,B15003_016,1122,328
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77303,ZCTA5 77303,B15003_016,413,202
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77328,ZCTA5 77328,B15003_016,376,242
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77339,ZCTA5 77339,B15003_016,424,168
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77356,ZCTA5 77356,B15003_016,193,112
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77379,ZCTA5 77379,B15003_016,374,176
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77380,ZCTA5 77380,B15003_016,171,82
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77381,ZCTA5 77381,B15003_016,191,94
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77384,ZCTA5 77384,B15003_016,178,133
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77401,ZCTA5 77401,B15003_016,73,58
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77433,ZCTA5 77433,B15003_016,269,165
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77446,ZCTA5 77446,B15003_016,22,35
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77450,ZCTA5 77450,B15003_016,300,125
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77471,ZCTA5 77471,B15003_016,607,186
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77474,ZCTA5 77474,B15003_016,138,81
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77477,ZCTA5 77477,B15003_016,530,213
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77478,ZCTA5 77478,B15003_016,307,124
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77479,ZCTA5 77479,B15003_016,793,185
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77493,ZCTA5 77493,B15003_016,237,120
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77498,ZCTA5 77498,B15003_016,497,179
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77504,ZCTA5 77504,B15003_016,387,166
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77505,ZCTA5 77505,B15003_016,141,73
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77511,ZCTA5 77511,B15003_016,522,136
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77520,ZCTA5 77520,B15003_016,401,130
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77550,ZCTA5 77550,B15003_016,233,77
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77554,ZCTA5 77554,B15003_016,65,51
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77586,ZCTA5 77586,B15003_016,244,131
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77591,ZCTA5 77591,B15003_016,219,116
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77002,ZCTA5 77002,B15003_016,218,126
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77003,ZCTA5 77003,B15003_016,29,32
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77004,ZCTA5 77004,B15003_016,247,90
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77005,ZCTA5 77005,B15003_016,25,27
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77006,ZCTA5 77006,B15003_016,66,50
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77007,ZCTA5 77007,B15003_016,251,127
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77008,ZCTA5 77008,B15003_016,294,133
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77009,ZCTA5 77009,B15003_016,916,259
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77010,ZCTA5 77010,B15003_016,10,16
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77011,ZCTA5 77011,B15003_016,264,127
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77012,ZCTA5 77012,B15003_016,405,144
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77016,ZCTA5 77016,B15003_016,513,166
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77017,ZCTA5 77017,B15003_016,403,116
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77018,ZCTA5 77018,B15003_016,407,199
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77019,ZCTA5 77019,B15003_016,120,94
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77020,ZCTA5 77020,B15003_016,482,155
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77021,ZCTA5 77021,B15003_016,336,141
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77022,ZCTA5 77022,B15003_016,635,189
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77023,ZCTA5 77023,B15003_016,647,180
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77024,ZCTA5 77024,B15003_016,121,70
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77025,ZCTA5 77025,B15003_016,188,123
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77026,ZCTA5 77026,B15003_016,473,141
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77027,ZCTA5 77027,B15003_016,93,83
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77029,ZCTA5 77029,B15003_016,410,137
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77030,ZCTA5 77030,B15003_016,19,25
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77032,ZCTA5 77032,B15003_016,69,41
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77033,ZCTA5 77033,B15003_016,408,128
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77035,ZCTA5 77035,B15003_016,961,411
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77036,ZCTA5 77036,B15003_016,1118,228
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77043,ZCTA5 77043,B15003_016,315,151
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77049,ZCTA5 77049,B15003_016,227,107
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77054,ZCTA5 77054,B15003_016,17,22
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77055,ZCTA5 77055,B15003_016,503,171
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77056,ZCTA5 77056,B15003_016,50,41
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77057,ZCTA5 77057,B15003_016,370,163
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77058,ZCTA5 77058,B15003_016,174,93
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77061,ZCTA5 77061,B15003_016,437,219
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77063,ZCTA5 77063,B15003_016,386,149
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77064,ZCTA5 77064,B15003_016,690,229
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77065,ZCTA5 77065,B15003_016,414,196
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77066,ZCTA5 77066,B15003_016,540,144
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77070,ZCTA5 77070,B15003_016,369,180
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77071,ZCTA5 77071,B15003_016,272,124
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77072,ZCTA5 77072,B15003_016,1392,334
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77073,ZCTA5 77073,B15003_016,467,177
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77074,ZCTA5 77074,B15003_016,305,138
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77075,ZCTA5 77075,B15003_016,577,242
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77077,ZCTA5 77077,B15003_016,118,67
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77079,ZCTA5 77079,B15003_016,244,145
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77081,ZCTA5 77081,B15003_016,574,255
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77087,ZCTA5 77087,B15003_016,647,159
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77089,ZCTA5 77089,B15003_016,702,238
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77090,ZCTA5 77090,B15003_016,447,202
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77091,ZCTA5 77091,B15003_016,502,199
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77092,ZCTA5 77092,B15003_016,435,167
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77096,ZCTA5 77096,B15003_016,484,172
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77098,ZCTA5 77098,B15003_016,16,26
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77099,ZCTA5 77099,B15003_016,1100,290
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77201,ZCTA5 77201,B15003_016,0,13
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77301,ZCTA5 77301,B15003_016,1225,322
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77303,ZCTA5 77303,B15003_016,495,208
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77328,ZCTA5 77328,B15003_016,414,248
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77339,ZCTA5 77339,B15003_016,350,162
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77356,ZCTA5 77356,B15003_016,167,95
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77379,ZCTA5 77379,B15003_016,369,162
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77380,ZCTA5 77380,B15003_016,195,91
