event_uid,artist_uid
13479695,7329330
13479695,9081048
13479695,9802973
13479695,9840321
13479695,10170828
13479695,10435848
13479695,10518509
13479695,11245983
13479695,11556352
13479695,11595977
13479695,13416230
13479695,13945270
13479695,14499911
13479695,15620210
13483092,1116757
13483092,4199480
13483092,7119277
13483092,8726664
13483092,9342261
13483092,10987316
13483092,11544912
13488337,3623837
13490175,771745
13492693,449241
13492693,687393
13492753,2720109
13492753,16015547
13492953,8564999
13493084,4199480
13493820,1006202
13493820,6989504
13493820,15875396
13494169,4449512
13496656,4448537
13502674,9342261
13502674,12736020
13504934,11886364
13504934,12600373
13504934,15411159
13507164,5549363
13507164,10943163
13509503,1400254
13515061,985610
13515061,2159716
13515061,3291887
13515061,3558051
13515061,4040208
13515061,5434812
13515061,7366348
13515061,7595908
13515061,7994275
13515061,8285597
13515061,11095551
13515061,11222814
13515061,14283864
13515061,14693830
13515061,15107975
13515061,15123064
13515061,15592590
13515061,16241360
13521858,9200033
13526295,13184261
13527409,3358417
13529980,8337738
13529980,11944598
13530984,14305399
13530984,14488506
13530984,14805777
13530984,16737711
13532299,5434812
13532325,1864704
13532526,1529818
13532526,5544051
13532526,7058790
13533133,4151828
13536964,13531523
13537764,4449507
13537764,14691160
13538822,15817915
13539828,5336597
13539828,10052453
13544657,16110657
13544704,7393612
13544704,7440003
13550045,2553106
13550045,12246000
13551157,3909314
13551157,10441048
13551157,11258407
13551157,12679990
13551157,14236250
13551157,14908849
13551157,15868367
13551157,15913439
13551298,4438533
13551914,9623456
13552897,203135
13558781,2969274
13562319,3551380
13563022,1886768
13563708,1209302
13563708,3998423
13563708,13209677
13564942,12892199
13565408,9342387
13567312,7517054
13569482,4420468
13570920,6129606
13570920,12879255
13573266,2031867
13573266,12736026
13573266,15641515
13582236,16167734
13582371,12893900
13582637,3998423
13583000,5920623
13583000,6024062
13583000,6421803
13583000,6631082
13583000,9991819
13583000,11539279
13583186,4510672
13583186,11246393
13583186,12528629
13586398,801018
13586398,2076511
13586398,4031172
13586398,4300919
13586398,8158168
13586398,13792036
13586398,15451719
13586398,16267390
13586398,16590814
13586745,7228896
13588320,15139932
13589704,2441196
13589704,4344128
13592072,2853805
13599745,6892215
13602566,5569931
13603280,1408065
13603386,28033
13603386,99554
13603386,2821113
13603386,3118285
13603386,5837645
13603386,7637688
13603386,7763628
13603386,8617148
13603386,8957027
13604202,9572855
13605229,8870433
13605229,10307194
13607464,939497
13607464,1613569
13607464,4022017
13607464,4158146
13609018,6894648
13609018,9848259
13609018,13934551
13609718,10163841
13614607,281330
13614607,4307818
13614607,5613188
13614607,7799227
13614607,8347440
13614607,9386905
13614607,9564207
13614607,11008719
13614607,12760063
13614607,13214402
13614607,13304546
13614607,16490561
13614607,16538722
13614607,16734328
13614776,7462913
13615589,4543527
13615589,10800074
13615589,11612666
13615589,12850344
13616724,8797400
13616724,12486125
13616724,13963546
13616724,14282163
13616724,16776733
13617356,4314694
13621969,170349
13621969,489602
13621969,963851
13621969,980135
13621969,4725480
13621969,5309938
13621969,6380306
13621969,7099057
13621969,7554964
13621969,8321773
13621969,8337738
13621969,8813069
13621969,10665916
13621969,10669353
13621969,11236328
13621969,11807499
13621969,11944598
13621969,12004636
13621969,12396162
13621969,12616330
13621969,13085447
13621969,15132811
13622147,4376584
13633885,5572033
13634108,13928205
13639108,406356
13640153,335272
13640582,15599878
13642187,4441998
13642187,8887150
13642187,11095551
13642187,14793152
13642644,3998423
13642644,16006025
13642861,3081806
13642861,4539682
13642861,5967522
13642861,12862171
13642861,15908822
13645683,15019129
13645683,16626895
13646153,547260
13646153,1883894
13646153,3517242
13646153,3875759
13646153,4859466
13646153,5222687
13646153,6385601
13646153,10967363
13646153,16101070
13646857,8659954
13652662,1931861
13652662,4234903
13652662,6891255
13653174,8344500
13658003,13343868
13659498,8461346
13661207,5604161
13665253,15296661
13669787,4581556
13672249,12670540
13672734,4927874
13672734,6588789
13673226,9495167
13676513,10373387
13676513,15173591
13678362,526875
13678362,5530012
13678459,4733990
13685361,1067535
13685361,3681612
13685361,3732512
13685361,9468185
13685361,9953511
13688298,1769809
13688663,2635587
13688663,4490803
13688663,8148448
13688663,13842267
13690569,2248599
13690883,15115764
13690904,10880687
13690904,11501885
13694519,7565647
13694519,11048492
13694519,15451021
13698207,13631107
13698470,11752507
13704450,3376489
13705932,15551809
13707527,7637688
13707527,9731068
13707527,9776245
13707527,11237262
13707527,13285963
13707527,13532505
13707527,14361329
13707527,15173591
13707527,16193415
13709379,11490284
13709909,1448265
13709909,1762775
13709909,11776483
13711229,5036504
13711229,12850344
13711229,13535676
13711716,11542273
13711716,11881331
13712402,7010360
13712738,493167
13712738,3641296
13712738,12039531
13712738,12802503
13712738,15587302
13712738,16538722
13714199,3832965
13715058,10772052
13719567,4452636
13721586,3737182
13725261,12717344
13728370,14728455
13729631,493167
13729631,3008234
13729631,8347440
13729631,11008719
13729631,12944231
13729631,16538722
13729712,2459599
13729712,14406909
13729897,7004750
13731933,15901291
13733478,13928205
13735347,9258618
13737041,5309938
13737041,6241051
13737041,14067522
13737266,1296752
13737266,14167692
13738663,6050700
13738663,8931021
13742465,9155222
13743633,6230400
13744754,403033
13746121,3961188
13749483,4889717
13749483,10026191
13752228,12721236
13755351,472651
13755351,611751
13755351,3152705
13755351,3168682
13755351,5317121
13755351,5615109
13755351,6094218
13755351,7899970
13755351,8370043
13755351,8394396
13755351,9647256
13755351,10490059
13755351,11203505
13755351,11842650
13755351,14554702
13756932,184226
13758103,9779865
13758103,14263300
13759161,9993002
13763884,472651
13770601,9451359
13777543,5494324
13780130,15916817
13782492,281682
13782492,587475
13782492,828980
13782492,1861025
13782492,2010640
13782492,2786881
13782492,4379133
13782492,6082358
13782492,6253459
13782492,7234790
13782492,7458106
13782492,7912321
13782492,9565998
13782492,9945760
13782492,10564068
13782492,12107731
13782492,13914918
13792763,505303
13792763,1370857
13792763,2740834
13792763,3384027
13792763,3551380
13792763,4527964
13792763,6502843
13792763,6740858
13792763,7521229
13792763,8092090
13792763,9107298
13792763,10210585
13792763,10639992
13792763,11199891
13792763,11236753
13792763,11508307
13792763,12658464
13792763,13320197
13792763,15343502
13792763,16647313
13793719,15823181
13794636,7959929
13794636,8505111
13795441,13824790
13798247,5604161
13798247,8043549
13798247,14924476
13798247,15338495
13800281,592407
13800281,1848571
13800281,2302669
13800281,5471249
13800281,6698880
13800281,8780892
13800281,12267800
13800281,13842267
13800281,14311894
13806022,512285
13806022,7589319
13806022,7590931
13806363,578844
13806363,5952861
13807819,5138606
13809071,39989
13809071,5327953
13809071,7624275
13814334,11140276
13814467,12971644
13817149,15916817
13820109,9551131
13822167,5035408
13823739,2149603
13823739,13411743
13824031,4728078
13829434,13316603
13833044,480788
13836552,9110061
13836552,11771535
13837769,1194721
13837769,3739729
13841801,555271
13841801,8902533
13841801,9713064
13841801,11820302
13841801,16542186
13845998,987227
13847388,2511331
13847388,5206216
13847388,14358189
13849079,2435159
13849079,3837656
13849079,5105136
13849079,6299752
13849079,6714327
13849079,7310303
13849079,9408059
13849079,11955168
13849079,12167472
13849079,14546337
13849079,15272659
13849079,16337099
13852788,7817422
13852788,10271379
13852788,12185777
13852788,12620640
13852788,16749439
13860280,13637450
13863228,9917957
13863228,10003260
13863228,10514059
13868939,3305540
13869011,4666901
13869011,7170149
13869011,8258016
13869011,12438234
13869011,13955664
13869011,16581019
13870902,8941723
13871635,8270106
13871635,12448637
13872695,2938615
13872695,3607186
13872695,4628573
13872695,10225926
13872695,10518136
13872695,11976705
13873006,9480454
13873006,10210194
13875722,4021310
13875920,9259002
13877053,548876
13881333,12738263
13885042,524680
13886341,12850344
13894319,1088992
13894319,1289931
13894319,2093700
13894319,2381895
13894319,2636456
13894319,4253508
13894319,4583410
13894319,4771771
13894319,5129343
13894319,5509538
13894319,5972280
13894319,6287194
13894319,8187705
13894319,8368294
13894319,8869919
13894319,10435848
13894319,16102082
13895282,13083334
13898060,10106804
13903282,16355295
13910402,7415815
13913762,261627
13913762,5604161
13917971,1571880
13917971,2759243
13917971,3945702
13917971,13414716
13918414,1729330
13918414,9145497
13920720,3642881
13922579,4025241
13922579,5462320
13926583,2614334
13932121,1262246
13934889,1505155
13934889,9451942
13935199,50809
13936529,6671632
13937791,3257400
13937791,6602044
13938915,4307818
13938915,16734328
13939747,10800074
13940915,12597734
13942940,450322
13942940,14790099
13947591,2844479
13950424,4492884
13950424,5087802
13950424,7293531
13950424,14202822
13950776,942729
13950776,10367334
13951137,7636963
13952318,8004350
13952318,11923227
13952318,16607884
13955262,15937481
13955312,4151828
13955793,16708982
13958027,2146909
13958027,6525319
13968160,5920548
13969960,2333720
13969960,4889717
13969960,7785291
13969960,9734857
13972688,2278790
13972732,7348142
13973515,8409573
13975453,11364310
13976775,3903141
13976775,11318400
13976775,13667160
13977454,9308391
13977454,15559534
13980091,2742991
13980091,15209533
13981298,9853322
13984000,7432308
13986649,6328118
13988598,8705294
13990566,3111317
13990566,6904886
13990969,2432770
13992055,9365405
13992055,11248961
13992055,14073355
13994461,6014594
14002030,4422749
14002042,1286164
14002042,2699673
14002042,5639076
14002042,5684622
14002042,8187705
14002042,10190998
14002042,12193965
14002042,16721374
14003685,15868367
14004150,4280317
14005466,4837238
14010649,1069951
14011336,4052237
14016278,6467677
14016278,14167573
14020275,2535320
14021230,1642192
14023663,13576844
14024201,10420781
14032634,3838861
14032657,11585947
14034449,4694523
14034653,479406
14036008,6061583
14038126,15723061
14038126,16489049
14038985,14358189
14042586,885422
14042612,4420468
14042612,6009627
14042612,9969726
14042612,11318400
14042658,8200502
14042724,2962323
14053130,2173752
14053262,8075153
14054302,15445174
14058419,10490059
14059187,611751
14060282,10156153
14061739,4581556
14063519,11230027
14064061,313025
14064118,890653
14065853,1173205
14065853,5042451
14068310,12782099
14068408,4498640
14068408,7716468
14068408,12050340
14074480,8783353
14074984,8287138
14075377,12826816
14078816,13414047
14078816,15581296
14081158,2868407
14081590,1088992
14081590,3475821
14081590,16721374
14082985,15821978
14086611,15812261
14091197,12662351
14091548,5005591
14094393,10523348
14095296,15341154
14099170,5706870
14099981,938752
14099981,10292340
14099981,12469364
14103121,7649660
14103585,6333385
14103585,6874390
14103585,10372587
14103585,10829491
14105678,2577156
14105678,4583410
14105678,5635068
14105678,7613857
14105678,7989505
14105678,11095551
14105678,14279199
14105678,16553523
14107109,4113980
14109948,14721604
14111015,10800074
14111015,16737711
14112211,12209394
14112577,9014592
14115397,5044906
14116867,386394
14116867,1282099
14116867,12499016
14118417,10373387
14119579,5805659
14127878,10955182
14128149,1891814
14128149,9307493
14130489,12548716
14130909,8235450
14131331,7315288
14131943,2843712
14133330,1065170
14133330,2553106
14133330,4730787
14133330,7079112
14141482,12398594
14144251,53685
14144251,973596
14144251,2165450
14144251,2868407
14144251,2962323
14144251,5153738
14144251,5724182
14144251,5783969
14144251,6094218
14144251,7169253
14144251,7481782
14144251,12706360
14144251,12741127
14144251,12920905
14144251,13655346
14144251,14238101
14144251,14256561
14144251,14651878
14144251,15655257
14145431,1268118
14145431,5043849
14145431,8396430
14145431,13506793
14145431,16226758
14147787,11982440
14149357,3755764
14149582,4014364
14149582,11355590
14149582,12528629
14153630,3923691
14153630,9710460
14153844,9227135
14155657,11990516
14158894,15274377
14161856,1864704
14164157,6215460
14168184,6124485
14168184,8909566
14180414,4557240
14180925,9456275
14180925,14185482
14184836,13621400
14185946,8015694
14187025,14570768
14189261,577266
14189882,11035999
14190834,6170313
14190998,13227006
14192008,2288266
14193359,8334552
14193394,13746898
14194976,1746158
14194976,6814417
14194976,9125404
14196501,2485266
14196501,3885861
14196501,11456353
14200403,16749439
14205067,14393536
14206760,1858841
14207800,7229173
14210709,2310438
14212992,6760240
14215863,10547260
14217688,15919988
14220944,8734971
14221038,1398526
14228230,3290693
14228230,6802999
14228230,13627891
14228230,16772492
14230673,4397909
14230673,7674017
14237091,4298033
14237800,5337836
14240026,271555
14240026,402606
14240026,1186541
14240026,6646712
14240026,10002920
14240026,14392734
14240026,14634331
14247843,9766595
14249869,2076511
14252173,5891948
14252545,4490803
14258301,8781687
14263212,8147932
14268142,16737711
14268148,5478311
14268148,14497350
14269793,5127959
14269793,7956530
14269793,9386905
14269987,953229
14273981,2640654
14277598,793844
14277598,3142084
14277598,6151424
14277598,16590814
14278383,6858728
14278383,15152885
14280372,3497527
14280372,12562691
14281774,15693661
14283974,10101257
14289057,4727464
14289057,5230524
14289057,11828374
14289277,1882802
14289277,10584560
14289277,15152228
14289277,16342353
14289923,1990878
14289923,3517191
14289923,3669926
14289923,4508012
14291743,1905449
14295901,980135
14297641,8140128
14299139,12159215
14299190,1846229
14299206,14058170
14301285,11364310
14305941,15174715
14308870,2754362
14308870,4052809
14308870,7188808
14308870,10635846
14308870,15311340
14309602,12612783
14312384,203739
14312384,1773433
14312384,2078600
14312384,4673165
14312384,5368213
14312384,8146136
14312384,9753593
14312384,12446845
14312384,14045673
14312384,15042038
14313809,1705864
14315919,3642644
14317926,8444551
14322988,510495
14322988,793844
14322988,978821
14322988,1067535
14322988,2584338
14322988,3247975
14322988,4127818
14322988,4625915
14322988,7592347
14322988,10781295
14322988,12586340
14322988,12620640
14322988,13532165
14322988,13833902
14322988,14518458
14322988,14573886
14322988,15211283
14322988,15489542
14322988,15577964
14322988,16578037
14322988,16769271
14323135,3508869
14326480,13285963
14326793,170349
14326793,942729
14326793,11364310
14327015,9405628
14331667,3604216
14331667,3774656
14331667,5509787
14331667,6099470
14331667,11364310
14331667,12388894
14331667,12507090
14331667,12657551
14331667,12837257
14331667,14620986
14333119,10474342
14333119,10508895
14335681,12180635
14335732,588613
14338787,453312
14338787,4084639
14338787,4682229
14338787,5222291
14338787,5460393
14338787,5542584
14338787,8470578
14338787,8829015
14338787,8934414
14338787,9218584
14338787,10381599
14338856,11350523
14339869,7776224
14339869,16006025
14347922,12920905
14347936,16053833
14350799,4141127
14350799,6628024
14350799,14839613
14351467,3133880
14351467,6497544
14353167,13351447
14354292,7888101
14355093,9026746
14356933,8568525
14357860,14573886
14364283,10765393
14366238,9776245
14367159,1302719
14367159,2374632
14367159,3778658
14367159,3799729
14367159,3846408
14367159,5313711
14367159,6239393
14367159,6290153
14367159,8100220
14367159,8769220
14367159,10803304
14367159,12619981
14367159,12709911
14367159,12850344
14367159,13129990
14367159,13438909
14367159,14496034
14370642,121610
14370817,835511
14371743,4064180
14371743,5975898
14373468,2962323
14373607,7718078
14373607,12822934
14378923,7029302
14378923,7079112
14378923,12850344
14378923,14038510
14378923,16055216
14379202,1260286
14382765,2510234
14382765,4686535
14382765,12849279
14382765,14412147
14382875,2097422
14382875,2685643
14382875,4538096
14382875,5033921
14382875,8765219
14382875,9766913
14382875,12387475
14382875,14921884
14383419,4375540
14383419,7219696
14384649,10037441
14384858,12041060
14390761,6032905
14391106,7685771
14392821,4821960
14392821,10106804
14393660,10463211
14395235,5043849
14395483,5085836
14395483,8147932
14395483,9738779
14395483,11237262
14395483,13319199
14396337,3664923
14396337,7200575
14396752,11218515
14396752,12832174
14396752,14375218
14399472,11788059
14399472,15106757
14400420,444381
14400420,942729
14400420,2170941
14400420,9409416
14400420,11914129
14400420,13149828
14400420,15487339
14402683,8828199
14402683,13157434
14402736,1473740
14404188,9318937
14405044,9853322
14406742,8043549
14406742,14409075
14406742,14924476
14408064,3815131
14409144,3705969
14409144,5042451
14409144,11975058
14409144,12991088
14409144,15627257
14409513,1879263
14409513,3203317
14409513,3944472
14409513,11673391
14409513,12176023
14413898,4638584
14415252,2377518
14415528,13727900
14416594,3149294
14423136,14615165
14424364,12363681
14424766,2449650
14424766,5557968
14424766,15900610
14425386,10703660
14431343,2990172
14431343,3604216
14431343,4638584
14431343,10153206
14431343,14839613
14431343,16301515
14440860,2128800
14441863,10201912
14441863,10663426
14441863,11915707
14441863,12850344
14444951,15027685
14445509,3103624
14445509,5134663
14446626,14256561
14446812,7357165
14447891,1781684
14447891,3247975
14447891,12760500
14447891,13026692
14450522,6170313
14450522,9131978
14451283,13343868
14451798,4078466
14452183,4725480
14452183,8337738
14452183,11807499
14453011,627052
14461033,3490003
14464014,608800
14464014,12827227
14464807,3149294
14465280,2409312
14465565,3804243
14465565,4356577
14465565,5849272
14465565,7207911
14465565,8097785
14465565,9664402
14465565,12549731
14467839,2499548
14470873,2333720
14470936,1846610
14470936,11770174
14470936,13088880
14470936,13100030
14470936,14339728
14471399,7767475
14472325,6007373
14473858,2811481
14473858,12967459
14474187,8061592
14474409,11042317
14483235,3487782
14483235,4872701
14483235,4933033
14483235,5676585
14483235,9258618
14483235,10905279
14483235,15960657
14483235,15960702
14485767,6007373
14485819,2514946
14485819,3389988
14485819,5244788
14485819,8288171
14485819,10555216
14485819,15926822
14486167,7079112
14487408,1960814
14488285,5253599
14491273,13193273
14492753,7627554
14492801,526369
14492801,1885265
14492801,3433659
14492801,4354792
14492801,7588563
14492801,7716468
14492801,7892493
14492801,8273056
14492801,8539730
14492801,9002410
14492801,10417077
14492801,13971541
14492801,15086891
14492801,16027522
14492801,16053833
14496005,5377489
14498185,479406
14498185,12071716
14498298,1621059
14498298,5184822
14498298,7670323
14498298,8851996
14498298,9480454
14498298,10107575
14498298,10479420
14498298,10518509
14498298,11245983
14498298,11556352
14498298,14097142
14498298,14233201
14498298,14409075
14498298,14924476
14501194,3701660
14501194,4219030
14501194,7700706
14501194,8151910
14501194,10514422
14501389,15489542
14501947,14335468
14512367,15005915
14512886,250528
14512886,15286773
14513491,11508307
14515787,211814
14518465,8121798
14521236,1059722
14521236,6502843
14521236,8388303
14521236,9459942
14521236,11236753
14521236,15343502
14524590,1913679
14526465,12856821
14526465,15185903
14526465,16011944
14527678,7293531
14531144,14257278
14541500,2990172
14542265,10418764
14544573,7265072
14551742,8147932
14554230,12839863
14555447,5105522
14558532,8818207
14561846,2438155
14565181,572044
14565181,3402940
14565181,13772576
14566880,4075695
14566880,13607394
14568161,5350555
14571584,8138804
14571584,16358974
14572441,5134151
14572780,7151515
14573675,14391230
14581366,7429020
14581664,4860723
14595013,13546306
14597741,6892215
14598388,3664451
14598388,4397909
14598388,8489482
14598388,11282322
14598388,11796005
14598388,12850344
14598388,13154820
14598388,15948477
14599088,1726262
14599088,5419119
14599088,5451517
14599088,6501315
14599088,7329330
14599088,7811966
14599088,9612669
14599088,10772052
14599088,11364310
14604847,5717540
14604847,16575375
14605693,7225715
14605693,10739792
14605725,11254046
14607413,6883407
14607413,7694882
14611292,14463012
14611314,5038274
14611314,15022333
14611733,16425487
14612705,793844
14612897,11230027
14613509,11265501
14614773,12369675
14620933,1918386
14620933,4492127
14620933,13946741
14622069,9178363
14622069,14647293
14622260,2987186
14622260,16609273
14622636,4927874
14622682,3303450
14632004,3400376
14632475,817851
14632475,9109440
14632475,9668346
14632475,11760509
14633500,553229
14633500,12758587
14636235,1130914
14636235,9674568
14636235,11850794
14636235,13630377
14636235,13993645
14636235,14023356
14637481,6374513
14637481,12051657
14638350,5927466
14640347,15464849
14640407,4290564
14640407,4970338
14640407,9228340
14640407,14357548
14649176,8690027
14650802,8675710
14651129,662464
14651129,12891111
14652530,5399643
14652530,6319002
14652530,11286193
14652713,430347
14652713,1065170
14652713,1763551
14652713,2173752
14652713,2180573
14652713,2354950
14652713,5967189
14652713,6639068
14652713,15919988
14652713,16027522
14655835,6760240
14655926,14425100
14657198,8423958
14657603,8494740
14660888,10571399
14662555,15242532
14666502,2367860
14670298,1629165
14670298,4305365
14671739,11886364
14672698,11054252
14675759,6647021
14676164,16708982
14676537,4583410
14678682,4302662
14678682,13991448
14682871,15822772
14690081,4031638
14690138,7532152
14694496,10472219
14695261,1488925
14695261,1905449
14695261,3149294
14695261,4709212
14695261,6072152
14695261,7408952
14695261,9308391
14695261,14367941
14695261,15274377
14695261,16583560
14695289,532555
14695289,1248056
14695289,1719135
14695289,2913343
14695289,3227305
14695289,4307818
14695289,4606245
14695289,5232506
14695289,6842566
14695289,7690148
14695289,8503559
14695289,9342387
14695289,9399082
14695289,9773031
14695289,11075469
14695289,13326566
14695289,14453033
14695289,14509218
14695289,16336064
14701540,6675268
14701993,7716891
14701993,11245983
14702729,12590363
14709874,1646761
14709874,3766042
14709874,3779587
14709874,5184822
14709874,7114532
14709874,8851996
14709874,9802973
14709874,10518509
14709874,11620402
14709874,13547465
14709874,14097142
14710286,5385608
14713616,2651395
14722077,2495656
14722246,13093806
14726205,12248097
14726205,14423336
14726744,4447875
14726744,9258618
14726744,9612669
14728478,12706360
14732201,4512002
14732201,6113376
14732201,8589993
14732201,10046390
14732201,14476372
14732201,16114333
14732210,170349
14732878,11047539
14732878,15937481
14732878,16413167
14733203,12234948
14735343,3710483
14739338,553901
14739338,4528630
14739338,7388044
14739338,11606253
14739338,12176023
14742743,3722129
14742950,16650939
14744983,7053436
14746924,12850344
14747428,425887
14747428,4583410
14748722,1275089
14751847,589169
14752830,6093797
14757012,406759
14758877,1672043
14760024,1534988
14760024,6178767
14760024,14014599
14764025,5881006
14764025,6130728
14764025,14921884
14766218,7146879
14767363,9891073
14769377,3168682
14772812,14103118
14776902,9389038
14778953,12308588
14778953,13967738
14778953,16393967
14779105,14427923
14779331,3079814
14779357,9480454
14782402,14367941
14784308,67320
14784308,196278
14784308,513044
14784308,1529818
14784308,2010640
14784308,2146909
14784308,2962323
14784308,3766042
14784308,5509538
14784308,5772107
14784308,5967189
14784308,7010360
14784308,9124553
14784308,10518509
14784308,11620402
14784308,13375152
14784308,13393130
14784308,14907166
14786026,3998423
14786063,7888754
14787843,5972280
14787843,8614145
14788691,13343868
14794640,2682295
14794640,5651055
14795550,4821960
14797726,5673328
14797726,10682054
14802878,13748977
14803427,12051657
14805046,7955987
14806951,9332883
14811015,7726156
14814647,2141841
14814680,4508012
14814831,2962323
14819831,425887
14819831,13991078
14825012,12942426
14826172,438653
14826172,4014364
14826172,10705544
14826172,11341884
14826172,14359423
14829013,2148559
14829013,3512131
14829013,4695405
14829013,7848751
14829013,10932338
14829393,3722129
14832534,3432853
14832534,7123752
14835522,5714392
14835522,11957337
14835522,12905209
14839791,1246578
14839791,3007283
14839791,3182444
14839791,11796005
14839791,13209100
14839791,14742616
14840319,15823181
14840756,6702598
14840756,13533673
14840756,13914291
14842140,4124887
14846726,13231542
14847006,3593028
14847006,12131487
14847918,13487711
14850830,430347
14850830,524680
14850830,1763551
14850830,2354950
14850830,4141127
14850830,4287019
14850830,4730787
14850830,5514152
14850830,14097142
14854645,9766595
14858125,10518136
14859641,4927874
14859641,10165781
14860050,318373
14860050,2542608
14860050,3142084
14860050,4046268
14860050,5349248
14860050,5444294
14860050,9657736
14860050,10507167
14860050,12616330
14860050,14371460
14860050,15309743
14860050,15613919
14863899,5026479
14866493,16671254
14868008,3755764
14868254,10718624
14868979,6006510
14868979,9533260
14872154,5176205
14872154,10236018
14872154,10659020
14872154,10800074
14872154,14692159
14872154,16323088
14873781,2807498
14874837,8582156
14874837,16536288
14874985,3387909
14874985,11612624
14875587,9503587
14875587,15168949
14875768,5220184
14875768,6209957
14875768,7273692
14875768,7670107
14875768,8369707
14875768,10749477
14875768,11908692
14875768,12383722
14875768,13366819
14875768,14041730
14875768,14222111
14875768,14391230
14875768,15053668
14875768,16018433
14877319,9386340
14879969,11095268
14881654,9731068
14883220,1166052
14893190,7711417
14893273,4313003
14894944,13415005
14898102,9034913
14899433,11953396
14903302,7454163
14904675,12176023
14904675,13041732
14907399,1065170
14907399,2093700
14907399,3955847
14907399,4199480
14907399,5606987
14907399,8055404
14907399,8872204
14907399,9228904
14907399,14517170
14907683,14615165
14908817,13333142
14908817,15057248
14908817,15087887
14912373,1408123
14912373,9679783
14912373,9945760
14912373,15604141
14913938,1166052
14913945,771745
14914065,10703660
14914065,16214867
14917123,6178632
14924960,16610381
14925811,15299986
14928689,793844
14928689,2636456
14928689,3766042
14928689,4048824
14928689,5155236
14928689,9152327
14928689,11331768
14928689,12041060
14928689,13375152
14928689,14518458
14931106,13720946
14932085,7169253
14939168,548587
14939168,5449995
14939168,12968387
14939563,12850344
14942943,1257066
14945486,5791373
14945486,9551131
14945486,15148957
14945788,1658183
14945788,1897862
14945788,2718055
14945788,3832946
14945788,4059252
14945788,10080411
14945788,13928296
14947349,14673270
14948331,8347440
14948331,10429222
14954621,6716369
14954621,16623614
14959396,12832174
14960826,10594149
14960826,16446406
14966264,4000027
14970047,207078
14970047,1257066
14970047,1448724
14970047,2516177
14970047,3577724
14970047,4067064
14970047,7666024
14970047,9124457
14970047,9851436
14970047,10890451
14970047,11860629
14970047,12759354
14970047,13536909
14970047,13902498
14970047,15431100
14973059,642827
14973059,6333050
14973059,6564549
14973059,9256173
14973059,16562448
14974327,5035408
14974964,3961188
14983238,1130914
14983238,1692932
14983238,3523181
14983238,3784707
14983238,5764285
14983238,10602261
14983238,15326158
14983238,16209542
14983315,9236534
14986499,14566909
14988920,6627749
14988920,9332883
14988929,2696114
14988929,6151888
14988929,8810619
14996577,246105
14996577,12233566
15002394,7018329
15002394,15148957
15005675,13093806
15008104,3142084
15009613,5608037
15009613,6970297
15010794,3497527
15012935,1570385
15012935,8028779
15012935,13005761
15013407,6113376
15013718,2025781
15013718,10350281
15017340,4080924
15018263,908879
15018263,3195145
15018263,14941285
15020909,12856821
15027468,1034408
15027468,2368413
15027468,2634505
15027468,2924825
15027468,3662353
15027468,3912098
15027468,4409705
15027468,4824732
15027468,5723017
15027468,6168253
15027468,7170233
15027468,7686311
15027468,8345253
15027468,9492107
15027468,10227407
15027468,10479445
15027468,11755705
15027468,12618673
15027468,13351447
15027468,15168115
15034158,4702277
15034158,10524521
15035618,3142084
15035618,5843212
15035618,8372492
15035787,13340329
15049857,12342663
15053371,146933
15053371,706332
15053371,2165450
15053371,3838861
15053371,4492351
15053371,5134513
15053371,5753802
15053371,14305399
15053371,15098194
15054021,1179921
15057241,3517191
15061261,13924220
15064993,10781295
15066559,16518993
15068194,10472219
15069652,5127959
15069891,3136051
15069891,7044809
15069891,8393035
15069891,11375936
15069891,11870295
15069891,12527271
15069891,13611821
15069891,13698869
15070665,15916817
15071700,1858841
15072053,13101434
15074934,4310798
15074934,7114532
15074934,7760678
15074934,13776427
15074934,16053833
15075018,10800074
15075018,16737711
15075725,2308425
15075725,5483374
15075725,6113376
15075725,10942927
15075725,12768111
15075725,14679473
15075725,16562584
15075725,16647704
15077349,9638521
15077568,7329330
15078533,7077875
15080099,5676585
15080099,16425487
15080099,16749439
15081513,10253660
15081513,14363327
15089498,6153133
15089498,15800661
15094046,3649008
15094046,4078159
15094046,16069965
15094046,16183981
15094548,8869784
15094822,11588549
15098664,12865601
15102813,6143754
15104272,9025529
15104551,6174408
15105611,2920835
15105611,13614770
15114767,14769358
15115814,6521649
15115814,7402276
15116160,170349
15116160,4300919
15125039,3107098
15125039,4154208
15125039,11229086
15125111,401541
15125111,5339207
15125111,6013637
15126141,1481418
15126141,2865703
15126141,4543527
15126141,5309938
15126141,5604161
15126141,7219696
15126141,8043549
15126141,8872204
15126141,8902533
15126141,10292340
15126141,11035999
15126141,11318400
15126141,14038510
15126141,14924476
15126198,5569931
15126198,11008719
15128164,4374093
15128380,11538110
15131578,3908096
15135612,11236328
15135612,12004636
15135612,15132811
15137114,2655843
15137774,9507027
15138450,8284266
15138894,5613188
15138894,7175448
15138894,9220940
15142961,9273350
15149747,5127959
15153410,53685
15153410,4927874
15156477,16538722
15159693,6178632
15163044,2093700
15163643,5309938
15163643,8840570
15163643,14067522
15164156,10519168
15170207,12450566
15170407,12832174
15171826,2659101
15171826,6056747
15171826,15299986
15171826,15756926
15175477,1671030
15177657,8563362
15178943,2420053
15182613,6064015
15188880,835129
15188880,9124457
15188880,12821872
15188880,13222977
15188880,14993191
15188880,16186297
